AbilityID,GOID,AbilityName
5616,-2145927168,None
5617,-2145926144,None
5618,-2145925120,None
5619,-2145924096,None
5620,-2145923072,None
5621,-2145922048,None
5622,-2145921024,None
5623,-2145920000,None
5624,-2145918976,None
5625,-2145917952,None
5626,-2145916928,None
5627,-2145915904,None
5628,-2145914880,None
5629,-2145913856,None
5630,-2145912832,None
5631,-2145911808,None
5632,-2145910784,None
5633,-2145909760,None
5634,-2145908736,None
5635,-2145907712,None
5636,-2145906688,None
5637,-2145905664,None
5638,-2145904640,None
5639,-2145903616,None
5640,-2145902592,None
5641,-2145901568,None
5642,-2145900544,None
5643,-2145899520,None
5644,-2145898496,None
5645,-2145897472,None
5646,-2145896448,None
5647,-2145895424,None
5648,-2145894400,None
5649,-2145893376,None
5650,-2145892352,None
5651,-2145891328,None
5652,-2145890304,None
5653,-2145889280,None
5654,-2145888256,None
5655,-2145887232,None
5656,-2145886208,None
5657,-2145885184,None
5658,-2145884160,None
5659,-2145883136,None
5660,-2145882112,None
5661,-2145881088,None
5662,-2145880064,None
5663,-2145879040,None
5664,-2145878016,None
5665,-2145876992,None
5666,-2145875968,None
5667,-2145874944,None
5668,-2145873920,None
5669,-2145872896,None
5670,-2145871872,None
5671,-2145870848,None
5672,-2145869824,None
5673,-2145868800,None
5674,-2145867776,None
5675,-2145866752,None
5676,-2145865728,None
5677,-2145864704,None
5678,-2145863680,None
5679,-2145862656,None
5680,-2145861632,None
5681,-2145860608,None
5682,-2145859584,None
5683,-2145858560,None
5684,-2145857536,None
5685,-2145856512,None
5686,-2145855488,None
5687,-2145854464,None
5688,-2145853440,None
5689,-2145852416,None
5690,-2145851392,None
5691,-2145850368,None
5692,-2145849344,None
5693,-2145848320,None
5694,-2145847296,None
5695,-2145846272,None
5696,-2145845248,None
5697,-2145844224,None
5698,-2145843200,None
5699,-2145842176,None
5700,-2145841152,None
5701,-2145840128,None
5702,-2145839104,None
5703,-2145838080,None
5704,-2145837056,None
5705,-2145836032,None
5706,-2145835008,None
5707,-2145833984,None
5708,-2145832960,None
5709,-2145831936,None
5710,-2145830912,None
5711,-2145829888,None
5712,-2145828864,None
5713,-2145827840,None
5714,-2145826816,None
5715,-2145825792,None
5716,-2145824768,None
5717,-2145823744,None
5718,-2145822720,None
5719,-2145821696,None
5720,-2145820672,None
5721,-2145819648,None
5722,-2145818624,None
5723,-2145817600,None
5724,-2145816576,None
5725,-2145815552,None
5726,-2145814528,None
5727,-2145813504,None
5728,-2145812480,None
5729,-2145811456,None
5730,-2145810432,None
5731,-2145809408,None
5732,-2145808384,None
5733,-2145807360,None
5734,-2145806336,None
5735,-2145805312,None
5736,-2145804288,None
5737,-2145803264,None
5738,-2145802240,None
5739,-2145801216,None
5740,-2145800192,None
5741,-2145799168,None
5742,-2145798144,None
5743,-2145797120,None
5744,-2145796096,None
5745,-2145795072,None
5746,-2145794048,None
5747,-2145793024,None
5748,-2145792000,None
5749,-2145790976,None
5750,-2145789952,None
5751,-2145788928,None
5752,-2145787904,None
5753,-2145786880,None
5754,-2145785856,None
5755,-2145784832,None
5756,-2145783808,None
5757,-2145782784,None
5758,-2145781760,None
5759,-2145780736,None
5760,-2145779712,None
5761,-2145778688,None
5762,-2145777664,None
5763,-2145776640,None
5764,-2145775616,None
5765,-2145774592,None
5766,-2145773568,None
5767,-2145772544,None
5768,-2145771520,None
5769,-2145770496,None
5770,-2145769472,None
5771,-2145768448,None
5772,-2145767424,None
5773,-2145766400,None
5774,-2145765376,None
5775,-2145764352,None
5776,-2145763328,None
5777,-2145762304,None
5778,-2145761280,None
5779,-2145760256,None
5780,-2145759232,None
5781,-2145758208,None
5782,-2145757184,None
5783,-2145756160,None
5784,-2145755136,None
5785,-2145754112,None
5786,-2145753088,None
5787,-2145752064,None
5788,-2145751040,None
5789,-2145750016,None
5790,-2145748992,None
5791,-2145747968,None
5792,-2145746944,None
5793,-2145745920,None
5794,-2145744896,None
5795,-2145743872,None
5796,-2145742848,None
5797,-2145741824,None
5798,-2145740800,None
5799,-2145739776,None
5800,-2145738752,None
5801,-2145737728,None
5802,-2145736704,None
5803,-2145735680,None
5804,-2145734656,None
5805,-2145733632,None
5806,-2145732608,None
5807,-2145731584,None
5808,-2145730560,None
5809,-2145729536,None
5810,-2145728512,None
5811,-2145727488,None
5812,-2145726464,None
5813,-2145725440,None
5814,-2145724416,None
5815,-2145723392,None
5816,-2145722368,None
5817,-2145721344,None
5818,-2145720320,None
5819,-2145719296,None
5820,-2145718272,None
5821,-2145717248,None
5822,-2145716224,None
5823,-2145715200,None
5824,-2145714176,None
5825,-2145713152,None
5826,-2145712128,None
5827,-2145711104,None
5828,-2145710080,None
5829,-2145709056,None
5830,-2145708032,None
5831,-2145707008,None
5832,-2145705984,None
5833,-2145704960,None
5834,-2145703936,None
5835,-2145702912,None
5836,-2145701888,None
5837,-2145700864,None
5838,-2145699840,None
5839,-2145698816,None
5840,-2145697792,None
5841,-2145696768,None
5842,-2145695744,None
5843,-2145694720,None
5844,-2145693696,None
5845,-2145692672,None
5846,-2145691648,None
5847,-2145690624,None
5848,-2145689600,None
5849,-2145688576,None
5850,-2145687552,None
5851,-2145686528,None
5852,-2145685504,None
5853,-2145684480,None
5854,-2145683456,None
5855,-2145682432,None
5856,-2145681408,None
5857,-2145680384,None
5858,-2145679360,None
5859,-2145678336,None
5860,-2145677312,None
5861,-2145676288,None
5862,-2145675264,None
5863,-2145674240,None
5864,-2145673216,None
5865,-2145672192,None
5866,-2145671168,None
5867,-2145670144,None
5868,-2145669120,None
5869,-2145668096,None
5870,-2145667072,None
5871,-2145666048,None
5872,-2145665024,None
5873,-2145664000,None
5874,-2145662976,None
5875,-2145661952,None
5876,-2145660928,None
5877,-2145659904,None
5878,-2145658880,None
5879,-2145657856,None
5880,-2145656832,None
5881,-2145655808,None
5882,-2145654784,None
5883,-2145653760,None
5884,-2145652736,None
5885,-2145651712,None
5886,-2145650688,None
5887,-2145649664,None
5888,-2145648640,None
5889,-2145647616,None
5890,-2145646592,None
5891,-2145645568,None
5892,-2145644544,None
5893,-2145643520,None
5894,-2145642496,None
5895,-2145641472,None
5896,-2145640448,None
5897,-2145639424,None
5898,-2145638400,None
5899,-2145637376,None
5900,-2145636352,None
5901,-2145635328,None
5902,-2145634304,None
5903,-2145633280,None
5904,-2145632256,None
5905,-2145631232,None
5906,-2145630208,None
5907,-2145629184,None
5908,-2145628160,None
5909,-2145627136,None
5910,-2145626112,None
5911,-2145625088,None
5912,-2145624064,None
5913,-2145623040,None
5914,-2145622016,None
5915,-2145620992,None
5916,-2145619968,None
5917,-2145618944,None
5918,-2145617920,None
5919,-2145616896,None
5920,-2145615872,None
5921,-2145614848,None
5922,-2145613824,None
5923,-2145612800,None
5924,-2145611776,None
5925,-2145610752,None
5926,-2145609728,None
5927,-2145608704,None
5928,-2145607680,None
5929,-2145606656,None
5930,-2145605632,None
5931,-2145604608,None
5932,-2145603584,None
5933,-2145602560,None
5934,-2145601536,None
5935,-2145600512,None
5936,-2145599488,None
5937,-2145598464,None
5938,-2145597440,None
5939,-2145596416,None
5940,-2145595392,None
5941,-2145594368,None
5942,-2145593344,None
5943,-2145592320,None
5944,-2145591296,None
5945,-2145590272,None
5946,-2145589248,None
5947,-2145588224,None
5948,-2145587200,None
5949,-2145586176,None
5950,-2145585152,None
5951,-2145584128,None
5952,-2145583104,None
5953,-2145582080,None
5954,-2145581056,None
5955,-2145580032,None
5956,-2145579008,None
5957,-2145577984,None
5958,-2145576960,None
5959,-2145575936,None
5960,-2145574912,None
5961,-2145573888,None
5962,-2145572864,None
5963,-2145571840,None
5964,-2145570816,None
5965,-2145569792,None
5966,-2145568768,None
5967,-2145567744,None
5968,-2145566720,None
5969,-2145565696,None
5970,-2145564672,None
5971,-2145563648,None
5972,-2145562624,None
5973,-2145561600,None
5974,-2145560576,None
5975,-2145559552,None
5976,-2145558528,None
5977,-2145557504,None
5978,-2145556480,None
5979,-2145555456,None
5980,-2145554432,None
5981,-2145553408,None
5982,-2145552384,None
5983,-2145551360,None
5984,-2145550336,None
5985,-2145549312,None
5986,-2145548288,None
5987,-2145547264,None
5988,-2145546240,None
5989,-2145545216,None
5990,-2145544192,None
5991,-2145543168,None
5992,-2145542144,None
5993,-2145541120,None
5994,-2145540096,None
5995,-2145539072,None
5996,-2145538048,None
5997,-2145537024,None
5998,-2145536000,None
5999,-2145534976,None
6000,-2145533952,None
6001,-2145532928,None
6002,-2145531904,None
6003,-2145530880,None
6004,-2145529856,None
6005,-2145528832,None
6006,-2145527808,None
6007,-2145526784,None
6008,-2145525760,None
6009,-2145524736,None
6010,-2145523712,None
6011,-2145522688,None
6012,-2145521664,None
6013,-2145520640,None
6014,-2145519616,None
6015,-2145518592,None
6016,-2145517568,None
6017,-2145516544,None
6018,-2145515520,None
6019,-2145514496,None
6020,-2145513472,None
6021,-2145512448,None
6022,-2145511424,None
6023,-2145510400,None
6024,-2145509376,None
6025,-2145508352,None
6026,-2145507328,None
6027,-2145506304,None
6028,-2145505280,None
6029,-2145504256,None
6030,-2145503232,None
6031,-2145502208,None
6032,-2145501184,None
6033,-2145500160,None
6034,-2145499136,None
6035,-2145498112,None
6036,-2145497088,None
6037,-2145496064,None
6038,-2145495040,None
6039,-2145494016,None
6040,-2145492992,None
6041,-2145491968,None
6042,-2145490944,None
6043,-2145489920,None
6044,-2145488896,None
6045,-2145487872,None
6046,-2145486848,None
6047,-2145485824,None
6048,-2145484800,None
6049,-2145483776,None
6050,-2145482752,None
6051,-2145481728,None
6052,-2145480704,None
6053,-2145479680,None
6054,-2145478656,None
6055,-2145477632,None
6056,-2145476608,None
6057,-2145475584,None
6058,-2145474560,None
6059,-2145473536,None
6060,-2145472512,None
6061,-2145471488,None
6062,-2145470464,None
6063,-2145469440,None
6064,-2145468416,None
6065,-2145467392,None
6066,-2145466368,None
6067,-2145465344,None
6068,-2145464320,None
6069,-2145463296,None
6070,-2145462272,None
6071,-2145461248,None
6072,-2145460224,None
6073,-2145459200,None
6074,-2145458176,None
6075,-2145457152,None
6076,-2145456128,None
6077,-2145455104,None
6078,-2145454080,None
6079,-2145453056,None
6080,-2145452032,None
6081,-2145451008,None
6082,-2145449984,None
6083,-2145448960,None
6084,-2145447936,None
6085,-2145446912,None
6086,-2145445888,None
6087,-2145444864,None
6088,-2145443840,None
6089,-2145442816,None
6090,-2145441792,None
6091,-2145440768,None
6092,-2145439744,None
6093,-2145438720,None
6094,-2145437696,None
6095,-2145436672,None
6096,-2145435648,None
6097,-2145434624,None
6098,-2145433600,None
6099,-2145432576,None
6100,-2145431552,None
6101,-2145430528,None
6102,-2145429504,None
6103,-2145428480,None
6104,-2145427456,None
6105,-2145426432,None
6106,-2145425408,None
6107,-2145424384,None
6108,-2145423360,None
6109,-2145422336,None
6110,-2145421312,None
6111,-2145420288,None
6112,-2145419264,None
6113,-2145418240,None
6114,-2145417216,None
6115,-2145416192,None
6116,-2145415168,None
6117,-2145414144,None
6118,-2145413120,None
6119,-2145412096,None
6120,-2145411072,None
6121,-2145410048,None
6122,-2145409024,None
6123,-2145408000,None
6124,-2145406976,None
6125,-2145405952,None
6126,-2145404928,None
6127,-2145403904,None
6128,-2145402880,None
6129,-2145401856,None
6130,-2145400832,None
6131,-2145399808,None
6132,-2145398784,None
6133,-2145397760,None
6134,-2145396736,None
6135,-2145395712,None
6136,-2145394688,None
6137,-2145393664,None
6138,-2145392640,None
6139,-2145391616,None
6140,-2145390592,None
6141,-2145389568,None
6142,-2145388544,None
6143,-2145387520,None
6144,-2145386496,None
6145,-2145385472,None
6146,-2145384448,None
6147,-2145383424,None
6148,-2145382400,None
6149,-2145381376,None
6150,-2145380352,None
6151,-2145379328,None
6152,-2145378304,None
6153,-2145377280,None
6154,-2145376256,None
6155,-2145375232,None
6156,-2145374208,None
6157,-2145373184,None
6158,-2145372160,None
6159,-2145371136,None
6160,-2145370112,None
6161,-2145369088,None
6162,-2145368064,None
6163,-2145367040,None
6164,-2145366016,None
6165,-2145364992,None
6166,-2145363968,None
6167,-2145362944,None
6168,-2145361920,None
6169,-2145360896,None
6170,-2145359872,None
6171,-2145358848,None
6172,-2145357824,None
6173,-2145356800,None
6174,-2145355776,None
6175,-2145354752,None
6176,-2145353728,None
6177,-2145352704,None
6178,-2145351680,None
6179,-2145350656,None
6180,-2145349632,None
6181,-2145348608,None
6182,-2145347584,None
6183,-2145346560,None
6184,-2145345536,None
6185,-2145344512,None
6186,-2145343488,None
6187,-2145342464,None
6188,-2145341440,None
6189,-2145340416,None
6190,-2145339392,None
6191,-2145338368,None
6192,-2145337344,None
6193,-2145336320,None
6194,-2145335296,None
6195,-2145334272,None
6196,-2145333248,None
6197,-2145332224,None
6198,-2145331200,None
6199,-2145330176,None
6200,-2145329152,None
6201,-2145328128,None
6202,-2145327104,None
6203,-2145326080,None
6204,-2145325056,None
6205,-2145324032,None
6206,-2145323008,None
6207,-2145321984,None
6208,-2145320960,None
6209,-2145319936,None
6210,-2145318912,None
6211,-2145317888,None
6212,-2145316864,None
6213,-2145315840,None
6214,-2145314816,None
6215,-2145313792,None
6216,-2145312768,None
6217,-2145311744,None
6218,-2145310720,None
6219,-2145309696,None
6220,-2145308672,None
6221,-2145307648,None
6222,-2145306624,None
6223,-2145305600,None
6224,-2145304576,None
6225,-2145303552,None
6226,-2145302528,None
6227,-2145301504,None
6228,-2145300480,None
6229,-2145299456,None
6230,-2145298432,None
6231,-2145297408,None
6232,-2145296384,None
6233,-2145295360,None
6234,-2145294336,None
6235,-2145293312,None
6236,-2145292288,None
6237,-2145291264,None
6238,-2145290240,None
6239,-2145289216,None
6240,-2145288192,None
6241,-2145287168,None
6242,-2145286144,None
6243,-2145285120,None
6244,-2145284096,None
6245,-2145283072,None
6246,-2145282048,None
6247,-2145281024,None
6248,-2145280000,None
6249,-2145278976,None
6250,-2145277952,None
6251,-2145276928,None
6252,-2145275904,None
6253,-2145274880,None
6254,-2145273856,None
6255,-2145272832,None
6256,-2145271808,None
6257,-2145270784,None
6258,-2145269760,None
6259,-2145268736,None
6260,-2145267712,None
6261,-2145266688,None
6262,-2145265664,None
6263,-2145264640,None
6264,-2145263616,None
6265,-2145262592,None
6266,-2145261568,None
6267,-2145260544,None
6268,-2145259520,None
6269,-2145258496,None
6270,-2145257472,None
6271,-2145256448,None
6272,-2145255424,None
6273,-2145254400,None
6274,-2145253376,None
6275,-2145252352,None
6276,-2145251328,None
6277,-2145250304,None
6278,-2145249280,None
6279,-2145248256,None
6280,-2145247232,None
6281,-2145246208,None
6282,-2145245184,None
6283,-2145244160,None
6284,-2145243136,None
6285,-2145242112,None
6286,-2145241088,None
6287,-2145240064,None
6288,-2145239040,None
6289,-2145238016,None
6290,-2145236992,None
6291,-2145235968,None
6292,-2145234944,None
6293,-2145233920,None
6294,-2145232896,None
6295,-2145231872,None
6296,-2145230848,None
6297,-2145229824,None
6298,-2145228800,None
6299,-2145227776,None
6300,-2145226752,None
6301,-2145225728,None
6302,-2145224704,None
6303,-2145223680,None
6304,-2145222656,None
6305,-2145221632,None
6306,-2145220608,None
6307,-2145219584,None
6308,-2145218560,None
6309,-2145217536,None
6310,-2145216512,None
6311,-2145215488,None
6312,-2145214464,None
6313,-2145213440,None
6314,-2145212416,None
6315,-2145211392,None
6316,-2145210368,None
6317,-2145209344,None
6318,-2145208320,None
6319,-2145207296,None
6320,-2145206272,None
6321,-2145205248,None
6322,-2145204224,None
6323,-2145203200,None
6324,-2145202176,None
6325,-2145201152,None
6326,-2145200128,None
6327,-2145199104,None
6328,-2145198080,None
6329,-2145197056,None
6330,-2145196032,None
6331,-2145195008,None
6332,-2145193984,None
6333,-2145192960,None
6334,-2145191936,None
6335,-2145190912,None
6336,-2145189888,None
6337,-2145188864,None
6338,-2145187840,None
6339,-2145186816,None
6340,-2145185792,None
6341,-2145184768,None
6342,-2145183744,None
6343,-2145182720,None
6344,-2145181696,None
6345,-2145180672,None
6346,-2145179648,None
6347,-2145178624,None
6348,-2145177600,None
6349,-2145176576,None
6350,-2145175552,None
6351,-2145174528,None
6352,-2145173504,None
6353,-2145172480,None
6354,-2145171456,None
6355,-2145170432,None
6356,-2145169408,None
6357,-2145168384,None
6358,-2145167360,None
6359,-2145166336,None
6360,-2145165312,None
6361,-2145164288,None
6362,-2145163264,None
6363,-2145162240,None
6364,-2145161216,None
6365,-2145160192,None
6366,-2145159168,None
6367,-2145158144,None
6368,-2145157120,None
6369,-2145156096,None
6370,-2145155072,None
6371,-2145154048,None
6372,-2145153024,None
6373,-2145152000,None
6374,-2145150976,None
6375,-2145149952,None
6376,-2145148928,None
6377,-2145147904,None
6378,-2145146880,None
6379,-2145145856,None
6380,-2145144832,None
6381,-2145143808,None
6382,-2145142784,None
6383,-2145141760,None
6384,-2145140736,None
6385,-2145139712,None
6386,-2145138688,None
6387,-2145137664,None
6388,-2145136640,None
6389,-2145135616,None
6390,-2145134592,None
6391,-2145133568,None
6392,-2145132544,None
6393,-2145131520,None
6394,-2145130496,None
6395,-2145129472,None
6396,-2145128448,None
6397,-2145127424,None
6398,-2145126400,None
6399,-2145125376,None
6400,-2145124352,None
6401,-2145123328,None
6402,-2145122304,None
6403,-2145121280,None
6404,-2145120256,None
6405,-2145119232,None
6406,-2145118208,None
6407,-2145117184,None
6408,-2145116160,None
6409,-2145115136,None
6410,-2145114112,None
6411,-2145113088,None
6412,-2145112064,None
6413,-2145111040,None
6414,-2145110016,None
6415,-2145108992,None
6416,-2145107968,None
6417,-2145106944,None
6418,-2145105920,None
6419,-2145104896,None
6420,-2145103872,None
6421,-2145102848,None
6422,-2145101824,None
6423,-2145100800,None
6424,-2145099776,None
6425,-2145098752,None
6426,-2145097728,None
6427,-2145096704,None
6428,-2145095680,None
6429,-2145094656,None
6430,-2145093632,None
6431,-2145092608,None
6432,-2145091584,None
6433,-2145090560,None
6434,-2145089536,None
6435,-2145088512,None
6436,-2145087488,None
6437,-2145086464,None
6438,-2145085440,None
6439,-2145084416,None
6440,-2145083392,None
6441,-2145082368,None
6442,-2145081344,None
6443,-2145080320,None
6444,-2145079296,None
6445,-2145078272,None
6446,-2145077248,None
6447,-2145076224,None
6448,-2145075200,None
6449,-2145074176,None
6450,-2145073152,None
6451,-2145072128,None
6452,-2145071104,None
6453,-2145070080,None
6454,-2145069056,None
6455,-2145068032,None
6456,-2145067008,None
6457,-2145065984,None
6458,-2145064960,None
6459,-2145063936,None
6460,-2145062912,None
6461,-2145061888,None
6462,-2145060864,None
6463,-2145059840,None
6464,-2145058816,None
6465,-2145057792,None
6466,-2145056768,None
6467,-2145055744,None
6468,-2145054720,None
6469,-2145053696,None
6470,-2145052672,None
6471,-2145051648,None
6472,-2145050624,None
6473,-2145049600,None
6474,-2145048576,None
6475,-2145047552,None
6476,-2145046528,None
6477,-2145045504,None
6478,-2145044480,None
6479,-2145043456,None
6480,-2145042432,None
6481,-2145041408,None
6482,-2145040384,None
6483,-2145039360,None
6484,-2145038336,None
6485,-2145037312,None
6486,-2145036288,None
6487,-2145035264,None
6488,-2145034240,None
6489,-2145033216,None
6490,-2145032192,None
6491,-2145031168,None
6492,-2145030144,None
6493,-2145029120,None
6494,-2145028096,None
6495,-2145027072,None
6496,-2145026048,None
6497,-2145025024,None
6498,-2145024000,None
6499,-2145022976,None
6500,-2145021952,None
