Gender,Clothing,Item Name,Min Character Lvl,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus
F,Jacket,Enhanced Brown Parish Jacket Highcollar,6,RangedDamageResistance,4,MeleeDamageResistance,4,CompileSkill,1,BallisticResistanceBonus,1,ViralResistance,4,,
F,Jacket,Enhanced Plum Parish Jacket Highcollar,16,RangedDamageResistance,10,MeleeDamageResistance,10,ApparelCrafting,5,ViralResistance,10,,,,
F,Jacket,Enhanced Redder Parish Jacket Highcollar,8,RangedDamageResistance,5,HealthRegenBonus,1,ThrowResistance,5,ViralResistance,5,ViralDamageBonus,1,,
F,Jacket,Enhanced Marble Parish Jacket Highcollar,24,MeleeDamageResistance,16,ViralResistanceBonus,1,ConcentrationBonus,1,ViralResistance,16,ThrowResistance,16,UpgradeCrafting,1
F,Jacket,Enhanced Kiwi Parish Jacket Highcollar,24,RangedDamageResistance,16,MeleeDamageResistance,16,MeleeResistanceBonus,1,HealthRegenBonus,1,BallisticResistanceBonus,1,ViralResistance,16
F,Short Coat,Enhanced Purple Consular Short Coat Highcollar,24,RangedDamageResistance,16,MeleeDamageBonus,2,ThrowResistance,16,ViralResistance,16,,,,
F,Short Coat,Enhanced Red Consular Short Coat Highcollar,4,RangedDamageResistance,2,MeleeDamageResistance,2,ThrowResistance,2,ViralDamageBonus,1,,,,
F,Short Coat,Enhanced Green Consular Short Coat Highcollar,8,RangedDamageResistance,5,MeleeResistanceBonus,1,BallisticResistanceBonus,1,ViralResistance,5,ThrowResistance,5,,
F,Short Coat,Enhanced Brown Consular Short Coat Highcollar,16,RangedDamageResistance,10,InvisMovementSpeedBonus,1,HealDamageBonus,1,ViralResistance,10,ThrowResistance,10,,
F,Short Coat,Enhanced Black Consular Short Coat Highcollar,2,MeleeDamageResistance,1,MeleeDamageBonus,1,ThrowResistance,1,ViralResistance,1,,,,
F,Short Coat,Enhanced Teal Consular Short Coat Highcollar,16,RangedDamageResistance,10,ViralAccuracyBonus,1,ThrowResistance,10,ViralResistance,10,,,,
F,Short Coat,Enhanced Magenta Consular Short Coat Highcollar,15,RangedDamageResistance,10,ThrownResistanceBonus,1,PacifyDurationBonus,1,Crafting,1,ViralResistance,10,ThrowResistance,10
F,Short Coat,Enhanced Black Yoshi Dragon-Pattern Short Coat Highcollar,2,RangedDamageResistance,1,BallisticDamageBonus,1,ViralResistance,1,ThrowResistance,1,,,,
F,Short Coat,Enhanced Green Yoshi Dragon-Pattern Short Coat Highcollar,4,RangedDamageResistance,2,MeleeDamageResistance,2,MeleeDamageBonus,1,ViralResistance,2,,,,
F,Short Coat,Enhanced Yellow Yoshi Dragon-Pattern Short Coat Highcollar,45,RangedDamageResistance,30,ViralResistance,30,ThrowResistance,30,MaxInnerstrengthBonus,3,,,,
F,Short Coat,Enhanced Brown Yoshi Dragon-Pattern Short Coat Highcollar,4,MeleeDamageResistance,2,MeleeDamageBonus,1,ThrowResistance,2,ViralResistance,2,,,,
F,Short Coat,Enhanced Purple Yoshi Dragon-Pattern Short Coat Highcollar,3,RangedDamageResistance,2,MeleeDamageResistance,2,MeleeDefenseBonus,1,ThrowResistance,2,,,,
F,Short Coat,Enhanced White Yoshi Dragon-Pattern Short Coat Highcollar,8,MeleeDamageResistance,5,HealthRegenBonus,1,PowerlessDurationBonus,1,ThrowResistance,5,ViralResistance,5,,
F,Short Coat,Enhanced Eggplant Yoshi Dragon-Pattern Short Coat Highcollar,16,RangedDamageResistance,10,MaxHealthBonus,1,ApparelCrafting,1,ThrowResistance,10,ViralResistance,10,,
F,Short Coat,Enhanced Rose Yoshi Dragon-Pattern Short Coat Highcollar,8,RangedDamageResistance,5,MeleeDamageResistance,5,BlindDurationBonus,1,DecompileSkill,1,ThrowResistance,5,,
F,Short Coat,Enhanced Red Yoshi Dragon-Pattern Short Coat Highcollar,30,RangedDamageResistance,20,MeleeDamageResistance,20,ViralResistanceBonus,2,ThrowResistance,20,,,,
F,Trench Coat,Enhanced White Pearl Flared Trench,36,RangedDamageResistance,24,ViralResistanceBonus,2,MovementSpeedBonus,2,ViralResistance,24,ThrowResistance,24,,
F,Trench Coat,Enhanced Black Smoke Velvet Trench,8,RangedDamageResistance,5,BallisticAccuracyBonus,1,InitiativeBonus,1,ThrowResistance,5,ViralResistance,5,,
F,Trench Coat,Enhanced Brown Smoke Velvet Trench,2,RangedDamageResistance,1,InnerstrengthRegenBonus,1,ViralResistance,1,ThrowResistance,1,,,,
F,Trench Coat,Enhanced Purple Smoke Velvet Trench,8,MeleeDamageResistance,5,BallisticDamageBonus,1,ViralResistance,5,ThrowResistance,5,,,,
F,Trench Coat,Enhanced Light Purple Smoke Velvet Trench,4,RangedDamageResistance,2,MeleeDamageResistance,2,BallisticDefenseBonus,1,ThrowResistance,2,,,,
F,Trench Coat,Enhanced Pale Green Smoke Velvet Trench,8,RangedDamageResistance,5,MeleeDamageResistance,5,PacifyDurationBonus,1,ThrowResistance,5,,,,
F,Trench Coat,Enhanced Magenta Smoke Velvet Trench,8,RangedDamageResistance,5,MeleeDamageResistance,5,MeleeAccuracyBonus,1,ViralResistance,5,,,,
F,Trench Coat,Enhanced Green Smoke Velvet Trench,22,RangedDamageResistance,14,MeleeDamageResistance,14,MaxHealthBonus,1,ApparelCrafting,1,ThrowResistance,14,,
F,Trench Coat,Enhanced Red Pearl Flared Trench,36,RangedDamageResistance,24,MeleeDamageResistance,24,ViralResistanceBonus,3,ThrowResistance,24,,,,
F,Trench Coat,Enhanced Magenta Pearl Flared Trench,8,RangedDamageResistance,5,MeleeDamageResistance,5,ThrownDamageBonus,1,ApparelCrafting,1,ThrowResistance,5,,
F,Trench Coat,Enhanced Brown Pearl Flared Trench,6,RangedDamageResistance,4,MeleeDamageResistance,4,EnrageDurationBonus,1,HealDamageBonus,1,ThrowResistance,4,,
F,Trench Coat,Enhanced Purple Pearl Flared Trench,2,RangedDamageResistance,1,HealthRegenBonus,1,ThrowResistance,1,ViralResistance,1,,,,
F,Trench Coat,Enhanced Eggplant Pearl Flared Trench,16,RangedDamageResistance,10,MeleeDamageResistance,10,MeleeResistanceBonus,1,BallisticResistanceBonus,1,ViralResistance,10,,
F,Trench Coat,Enhanced Teal Pearl Flared Trench,36,RangedDamageResistance,24,InvisMovementSpeedBonus,1,MeleeDamageResistance,24,ViralResistanceBonus,2,ApparelCrafting,1,ThrowResistance,24
F,Trench Coat,Enhanced Green Pearl Flared Trench,30,MeleeDamageResistance,20,BallisticResistanceBonus,2,ViralResistance,20,ThrowResistance,20,,,,
F,Trench Coat,Enhanced Brown Ebony Flared Trench,4,RangedDamageResistance,2,MeleeDamageBonus,1,ThrowResistance,2,ViralResistance,2,,,,
F,Trench Coat,Enhanced Sienna Ebony Flared Trench,8,RangedDamageResistance,5,MeleeDamageResistance,5,DeterminationBonus,1,ViralResistance,5,,
F,Trench Coat,Enhanced Wood Ebony Flared Trench,45,RangedDamageResistance,30,MeleeDamageResistance,30,BallisticResistanceBonus,3,ThrowResistance,30,,
F,Trench Coat,Enhanced Red Ebony Flared Trench,8,RangedDamageResistance,5,ViralResistanceBonus,1,ViralResistance,5,ThrowResistance,5,,
F,Trench Coat,Enhanced Indigo Ebony Flared Trench,4,RangedDamageResistance,2,MeleeDamageBonus,1,ThrowResistance,2,ViralResistance,2,,
F,Trench Coat,Enhanced Purple Ebony Flared Trench,6,RangedDamageResistance,4,MeleeDamageResistance,4,ViralResistanceBonus,1,ViralResistance,4,,
F,Trench Coat,Enhanced Gray-Green Ebony Flared Trench,45,RangedDamageResistance,30,MeleeDamageResistance,30,MeleeResistanceBonus,3,ViralResistance,30,,
F,Trench Coat,Enhanced Green Ebony Flared Trench,2,MeleeDamageResistance,1,HealthRegenBonus,1,ThrowResistance,1,ViralResistance,1,,
F,Trench Coat,Enhanced Black Ebony Flared Trench,6,RangedDamageResistance,4,ViralDefenseBonus,1,MeleeDamageResistance,4,PowerlessDurationBonus,1,ThrowResistance,4
F,Trench Coat,Enhanced Magenta Ebony Flared Trench,2,RangedDamageResistance,1,MeleeDamageResistance,1,CompileSkill,1,ViralResistance,1,,
F,Trench Coat,Enhanced Yellow Ebony Flared Trench,6,RangedDamageResistance,4,InvisMovementSpeedBonus,1,MeleeDamageResistance,4,ThrowResistance,4,ViralDamageBonus,1
F,Trench Coat,Enhanced Light Purple Ebony Flared Trench,22,RangedDamageResistance,14,MeleeDamageResistance,14,BallisticDamageBonus,1,ThrowResistance,14,,
F,Trench Coat,Enhanced Forest Green Ebony Flared Trench,8,RangedDamageResistance,5,HealthRegenBonus,1,ViralResistance,5,ThrowResistance,5,,
F,Trench Coat,Enhanced Sanguine Ebony Flared Trench,8,MeleeDamageResistance,5,CompileSkill,1,ThrowResistance,5,ViralResistance,5,UpgradeCrafting,1
F,Trench Coat,Enhanced Violet Ebony Flared Trench,8,MeleeDamageResistance,5,ViralResistance,5,ThrowResistance,5,MaxInnerstrengthBonus,1,,
F,Tailcoat,Enhanced Black Milleri Greywick Silk Tailcoat,8,RangedDamageResistance,5,BallisticDefenseBonus,1,ThrowResistance,5,ViralResistance,5,MaxInnerstrengthBonus,1
F,Tailcoat,Enhanced Brown Milleri Greywick Silk Tailcoat,6,RangedDamageResistance,4,MeleeDamageResistance,4,ThrowResistance,4,CodeWriting,1,UpgradeCrafting,1
F,Tailcoat,Enhanced Dull Red Greywick Silk Tailcoat,18,MeleeDamageResistance,12,ViralResistance,12,ThrowResistance,12,MaxInnerstrengthBonus,1,,,,
F,Tailcoat,Enhanced Red Milleri Greywick Silk Tailcoat,2,RangedDamageResistance,1,MeleeDamageResistance,1,HealthRegenBonus,1,ThrowResistance,1,,,,
F,Tailcoat,Enhanced Purple Milleri Greywick Silk Tailcoat,15,RangedDamageResistance,10,BallisticResistanceBonus,1,ThrowResistance,10,ViralResistance,10,,,,
F,Tailcoat,Enhanced Light Purple Milleri Greywick Silk Tailcoat,6,RangedDamageResistance,4,MeleeDamageResistance,4,MaxHealthBonus,1,PowerlessDurationBonus,1,ViralResistance,4,,
F,Tailcoat,Enhanced Dull Purple Milleri Greywick Silk Tailcoat,8,RangedDamageResistance,5,ViralResistanceBonus,1,InnerstrengthRegenBonus,1,ViralResistance,5,ThrowResistance,5,,
F,Tailcoat,Enhanced Green Milleri Greywick Silk Tailcoat,2,RangedDamageResistance,1,MeleeDamageResistance,1,BallisticResistanceBonus,1,ViralResistance,1,,,,
F,Tailcoat,Enhanced Tan Milleri Albine Silk Tailcoat,3,RangedDamageResistance,2,MeleeDamageResistance,2,BallisticAccuracyBonus,1,ViralResistance,2,,,,
F,Tailcoat,Enhanced White Milleri Albine Silk Tailcoat,45,RangedDamageResistance,30,MeleeDamageResistance,30,ViralResistanceBonus,2,ThrownDefenseBonus,2,ThrowResistance,30,,
F,Tailcoat,Enhanced Yellow Milleri Alpine Silk Tailcoat,8,RangedDamageResistance,5,MeleeResistanceBonus,1,ThrowResistance,5,ViralResistance,5,,,,
F,Tailcoat,Enhanced Purple Milleri Albine Silk Tailcoat,45,InvisMovementSpeedBonus,2,MeleeDamageResistance,30,ThrowResistance,30,ViralResistance,30,CodeWriting,1,MaxInnerstrengthBonus,2
F,Tailcoat,Enhanced Light Purple Milleri Albine Silk Tailcoat,16,RangedDamageResistance,10,MeleeDamageResistance,10,HealthRegenBonus,1,MeleeDamageBonus,1,ThrowResistance,10,,
F,Tailcoat,Enhanced Green Milleri Albine Silk Tailcoat,2,RangedDamageResistance,1,HealthRegenBonus,1,ViralResistance,1,ThrowResistance,1,,,,
F,Tailcoat,Enhanced Dirty Green Milleri Albine Silk Tailcoat,45,RangedDamageResistance,30,MeleeDamageResistance,30,MeleeResistanceBonus,2,InnerstrengthRegenBonus,1,ThrowResistance,30,MaxInnerstrengthBonus,2
F,Tailcoat,Enhanced Rust Milleri Albine Silk Tailcoat,3,RangedDamageResistance,2,MeleeDamageResistance,2,ThrownDefenseBonus,1,ViralResistance,2,,,,
F,Tailcoat,Enhanced Black Milleri Peacock Silk Tailcoat,2,MeleeDamageResistance,1,MeleeDamageBonus,1,ThrowResistance,1,ViralResistance,1,,,,
F,Tailcoat,Enhanced Brown Milleri Peacock Silk Tailcoat,4,RangedDamageResistance,2,MeleeDamageResistance,2,BallisticDefenseBonus,1,ViralResistance,2,,,,
F,Tailcoat,Enhanced Muddy Orange Milleri Peacock Silk Tailcoat,45,RangedDamageResistance,30,MeleeDamageResistance,30,ViralResistanceBonus,3,ThrowResistance,30,,,,
F,Tailcoat,Enhanced Red Milleri Peacock Silk Tailcoat,8,RangedDamageResistance,5,MeleeDamageBonus,1,ThrowResistance,5,ViralResistance,5,,,,
F,Tailcoat,Enhanced Purple Milleri Peacock Silk Tailcoat,8,RangedDamageResistance,5,ViralAccuracyBonus,1,MeleeDamageResistance,5,ConcentrationBonus,1,ThrowResistance,5,,
F,Tailcoat,Enhanced Violet Milleri Peacock Silk Tailcoat,16,RangedDamageResistance,10,RootDurationBonus,1,ThrownDamageBonus,1,MaxHealthBonus,1,ViralResistance,10,ThrowResistance,10
F,Tailcoat,Enhanced Black Aquamarine Milleri Peacock Silk Tailcoat,4,RangedDamageResistance,2,BallisticDamageBonus,1,ThrowResistance,2,ViralResistance,2,,,,
F,Tailcoat,Enhanced Black Milleri Keyline Silk Tailcoat,14,RangedDamageResistance,9,MaxHealthBonus,1,ThrowResistance,9,ViralResistance,9,,,,
F,Tailcoat,Enhanced Green Milleri Peacock Silk Tailcoat,18,MeleeDamageResistance,12,MovementSpeedBonus,1,BallisticDefenseBonus,1,ViralResistance,12,ThrowResistance,12,,
F,Tailcoat,Enhanced Brown Milleri Keyline Silk Tailcoat,4,RangedDamageResistance,2,SweepBonus,1,ThrowResistance,2,ViralResistance,2,,,,
F,Tailcoat,Enhanced Red Milleri Keyline Silk Tailcoat,16,MeleeDamageResistance,10,ViralResistanceBonus,1,ThrowResistance,10,ViralResistance,10,,,,
F,Tailcoat,Enhanced Purple Milleri Keyline Silk Tailcoat,8,MeleeDamageResistance,5,BallisticDamageBonus,1,ViralResistance,5,ThrowResistance,5,MaxInnerstrengthBonus,1,,
F,Tailcoat,Enhanced Indigo Milleri Keyline Silk Tailcoat,3,RangedDamageResistance,2,MeleeDamageBonus,1,ThrowResistance,2,ViralResistance,2,,,,
F,Tailcoat,Enhanced Darkest Green Milleri Keyline Silk Tailcoat,9,MeleeDamageResistance,6,ViralResistanceBonus,1,ThrowResistance,6,ViralResistance,6,,,,
F,Tailcoat,Enhanced Green Milleri Keyline Silk Tailcoat,12,RangedDamageResistance,8,MeleeDamageResistance,8,MaxHealthBonus,1,ThrowResistance,8,,,,
F,Tailcoat,Enhanced Gold Milleri Keyline Silk Tailcoat,8,ViralDefenseBonus,1,MeleeDamageResistance,5,ViralResistance,5,ThrowResistance,5,ViralDamageBonus,1,,
F,Jacket,Enhanced White Kell Shiny Jacket Flarecollar,15,RangedDamageResistance,10,ViralResistanceBonus,1,SneakMovementSpeedBonus,1,ThrownAccuracyBonus,1,ThrowResistance,10,ViralResistance,10
F,Jacket,Enhanced Red Kell Shiny Jacket Flarecollar,2,MeleeDamageResistance,1,InnerstrengthRegenBonus,1,ThrowResistance,1,ViralResistance,1,,,,
F,Jacket,Enhanced Magenta Kell Shiny Jacket Flarecollar,6,MeleeDamageResistance,4,ConcentrationBonus,1,SneakMovementSpeedBonus,1,ThrowResistance,4,ViralResistance,4
F,Jacket,Enhanced Purple Kell Shiny Jacket Flarecollar,24,MeleeDamageResistance,16,ViralResistanceBonus,2,ViralResistance,16,ThrowResistance,16,,
F,Jacket,Enhanced Green Kell Shiny Jacket Flarecollar,2,RangedDamageResistance,1,MeleeDamageResistance,1,SneakMovementSpeedBonus,1,ViralResistance,1,,
F,Jacket,Enhanced Orange Kell Shiny Jacket Flarecollar,6,RangedDamageResistance,4,SweepBonus,1,MeleeDamageResistance,4,MaxHealthBonus,1,ViralResistance,4
F,Jacket,Enhanced Yellow-Green Kell Shiny Jacket Flarecollar,6,MeleeDamageResistance,4,ConcentrationBonus,1,MaxHealthBonus,1,ViralResistance,4,ThrowResistance,4
F,Jacket,Enhanced Brown Kell Shiny Jacket Flarecollar,8,RangedDamageResistance,5,MeleeDamageResistance,5,ConcentrationBonus,1,BallisticResistanceBonus,1,ViralResistance,5
F,Croc Coat,Enhanced Red Silver Croc Coat Flarecollar,8,RangedDamageResistance,5,ViralAccuracyBonus,1,Crafting,1,ViralResistance,5,ThrowResistance,5
F,Croc Coat,Enhanced Magenta Silver Croc Coat Flarecollar,16,RangedDamageResistance,10,MaxHealthBonus,1,ViralResistance,10,ThrowResistance,10,,
F,Croc Coat,Enhanced Purple Silver Croc Coat Flarecollar,8,RangedDamageResistance,5,MeleeDamageResistance,5,BallisticDamageBonus,1,ThrowResistance,5,ViralDamageBonus,1
F,Croc Coat,Enhanced Teal Silver Croc Coat Flarecollar,2,RangedDamageResistance,1,HealthRegenBonus,1,ThrowResistance,1,ViralResistance,1,,
F,Croc Coat,Enhanced Orange Silver Croc Coat Flarecollar,15,MeleeDamageResistance,10,ThrowResistance,10,ViralResistance,10,MaxInnerstrengthBonus,1,,
F,Croc Coat,Enhanced Green Silver Croc Coat Flarecollar,8,ViralDefenseBonus,1,MeleeDamageResistance,5,MaxHealthBonus,1,ThrowResistance,5,ViralResistance,5
F,Croc Coat,Enhanced Black Silver Croc Coat Flarecollar,2,RangedDamageResistance,1,MeleeDamageResistance,1,MeleeDamageBonus,1,ViralResistance,1,,
F,Jacket,Enhanced Black Holster Jacket,16,ViralDefenseBonus,1,MeleeDamageResistance,10,ThrowResistance,10,ViralResistance,10,,
F,Jacket,Enhanced Red Holster Jacket,8,MeleeDamageResistance,5,BallisticDefenseBonus,1,ThrowResistance,5,ViralResistance,5,,
F,Jacket,Enhanced Brown Holster Jacket,2,RangedDamageResistance,1,MeleeDamageResistance,1,BlindDurationBonus,1,ThrowResistance,1,,
F,Jacket,Enhanced Purple Holster Jacket,8,RangedDamageResistance,5,MaxHealthBonus,1,ViralResistance,5,ThrowResistance,5,WeaponCrafting,1
F,Jacket,Enhanced Green Holster Jacket,8,RangedDamageResistance,5,MeleeDamageResistance,5,ToolCrafting,1,ApparelCrafting,1,ViralResistance,5
F,Jacket,Enhanced Teal Holster Jacket,8,MeleeDamageResistance,5,DeterminationBonus,1,MeleeDamageBonus,1,ViralResistance,5,ThrowResistance,5
F,Jacket,Enhanced Black Stape Leather Jacket Flarecollar,2,RangedDamageResistance,1,MeleeDamageResistance,1,HealthRegenBonus,1,ThrowResistance,1,,
F,Jacket,Enhanced Brown Stape Leather Jacket Flarecollar,2,RangedDamageResistance,1,MeleeDamageBonus,1,ViralResistance,1,ThrowResistance,1,,
F,Jacket,Enhanced Red-Purple Stape Leather Jacket Flarecollar,8,MeleeDamageResistance,5,MovementSpeedBonus,1,ThrowResistance,5,ViralResistance,5,,
F,Jacket,Enhanced Green Stape Leather Jacket Flarecollar,8,RangedDamageResistance,5,DecompileSkill,4,InnerstrengthRegenBonus,1,ThrowResistance,5,ViralResistance,5
F,Jacket,Enhanced Green-Yellow Stape Leather Jacket Flarecollar,3,MeleeDamageResistance,2,BallisticDamageBonus,1,ThrowResistance,2,ViralResistance,2,,
F,Jacket,Enhanced Purple Farrel Stape Leather Jacket Flarecollar,3,RangedDamageResistance,2,BallisticDamageBonus,1,ThrowResistance,2,ViralResistance,2,,
F,Jacket,Enhanced Brown Farrel Stape Leather Jacket Flarecollar,4,RangedDamageResistance,2,MeleeDamageResistance,2,WithdrawBonus,1,ViralResistance,2,,
F,Jacket,Enhanced Red Farrel Stape Leather Jacket Flarecollar,8,RangedDamageResistance,5,DeterminationBonus,1,ConcentrationBonus,1,ThrowResistance,5,ViralResistance,5
F,Jacket,Enhanced Dark Purple Stape Leather Jacket Flarecollar,8,RangedDamageResistance,5,MeleeDamageResistance,5,HealthRegenBonus,1,MeleeDamageBonus,1,ThrowResistance,5
F,Jacket,Enhanced Black-Purple Stape Leather Jacket Flarecollar,2,MeleeDamageResistance,1,HealthRegenBonus,1,ViralResistance,1,ThrowResistance,1,,
F,Jacket,Enhanced Black-Green Stape Leather Jacket Flarecollar,8,RangedDamageResistance,5,ViralAccuracyBonus,1,InnerstrengthRegenBonus,1,ViralResistance,5,ThrowResistance,5
F,Trench Coat,Enhanced Black Pearl Flared Trench Flipcollar,8,RangedDamageResistance,5,ToolCrafting,1,MeleeDamageBonus,1,ViralResistance,5,ThrowResistance,5
F,Trench Coat,Enhanced Orange Pearl Flared Trench Flipcollar,24,RangedDamageResistance,16,MeleeDamageResistance,16,BallisticResistanceBonus,2,ViralResistance,16,,
F,Trench Coat,Enhanced Brown Pearl Flared Trench Flipcollar,12,RangedDamageResistance,8,InvisMovementSpeedBonus,1,MeleeDefenseBonus,1,MaxHealthBonus,1,ThrowResistance,8,ViralResistance,8
F,Trench Coat,Enhanced Red Pearl Flared Trench Flipcollar,3,RangedDamageResistance,2,MeleeDamageBonus,1,ViralResistance,2,ThrowResistance,2,,,,
F,Trench Coat,Enhanced Purple Pearl Flared Trench Flipcollar,24,RangedDamageResistance,16,MeleeDamageResistance,16,BallisticDamageBonus,1,ViralResistance,16,CodeWriting,1,,
F,Trench Coat,Enhanced Green Pearl Flared Trench Flipcollar,20,MeleeDamageResistance,13,DecompileSkill,5,ThrowResistance,13,ViralResistance,13,,,,
F,Trench Coat,Enhanced Dark Yellow Pearl Flared Trench Flipcollar,12,MeleeDamageResistance,8,MaxHealthBonus,1,ThrowResistance,8,ViralResistance,8,,,,
F,Trench Coat,Enhanced Gold Pearl Flared Trench Flipcollar,3,RangedDamageResistance,2,MeleeDamageResistance,2,BallisticAccuracyBonus,1,ThrowResistance,2,,,,
F,Trench Coat,Enhanced Magenta Pearl Flared Trench Flipcollar,8,RangedDamageResistance,5,MeleeDamageResistance,5,MeleeDefenseBonus,1,ViralResistance,5,UpgradeCrafting,1,,
F,Trench Coat,Enhanced Pink Pearl Flared Trench Flipcollar,14,MeleeDamageResistance,9,MeleeResistanceBonus,1,MaxHealthBonus,1,ViralResistance,9,ThrowResistance,9,,
F,Trench Coat,Enhanced White Smoke Velvet Trench Flipcollar,8,RangedDamageResistance,5,MeleeDamageBonus,1,ThrownAccuracyBonus,1,ViralResistance,5,ThrowResistance,5,,
F,Trench Coat,Enhanced Gray Smoke Velvet Trench Flipcollar,16,RangedDamageResistance,10,MeleeDamageResistance,10,MeleeAccuracyBonus,1,MaxHealthBonus,1,ThrowResistance,10,,
F,Trench Coat,Enhanced Coal Smoke Velvet Trench Flipcollar,3,RangedDamageResistance,2,MeleeDamageResistance,2,ThrownDamageBonus,1,ThrowResistance,2,,,,
F,Trench Coat,Enhanced Red Smoke Velvet Trench Flipcollar,4,RangedDamageResistance,2,BallisticDamageBonus,1,ThrowResistance,2,ViralResistance,2,,,,
F,Trench Coat,Enhanced Brown Smoke Velvet Trench Flipcollar,8,RangedDamageResistance,5,MeleeDamageBonus,1,ViralResistance,5,ThrowResistance,5,CodeWriting,1,,
F,Trench Coat,Enhanced Dark Purple Smoke Velvet Trench Flipcollar,8,RangedDamageResistance,5,InitiativeBonus,1,HealthRegenBonus,1,ViralResistance,5,ThrowResistance,5,,
F,Trench Coat,Enhanced Magenta Smoke Velvet Trench Flipcollar,50,InnerstrengthCostModifierBonus,2,MeleeDamageResistance,33,MaxHealthBonus,1,PowerlessDurationBonus,2,ViralResistance,33,ThrowResistance,33
